Timestamp,ANEMOMETER,LOAD CELL
0.0,-8.113325747454418,-10197.597036754849
0.09362959861755371,-8.119983963953368,-8065.537306410664
0.202239990234375,-8.119983963953368,-6553.237372669344
0.296083927154541,-8.119983963953368,-5470.841005377937
0.40611958503723145,-8.119983963953368,-4691.777530256994
0.5007801055908203,-8.113325747454418,-4093.8408699041656
0.5947999954223633,-8.119983963953368,-3618.110245431549
0.7048587799072266,-8.126642180450746,-3238.398645761631
0.798346757888794,-8.113325747454418,-2932.883564178868
0.8924121856689453,-8.119983963953368,-2666.648991371184
1.001666784286499,-8.106667530953896,-2428.7836744992137
1.0948371887207031,-8.126642180450746,-2247.6568721719464
1.2048325538635254,-8.119983963953368,-2094.899326953475
1.298339605331421,-8.126642180450746,-1944.3240312998844
1.3929600715637207,-8.119983963953368,-1813.3889906507998
1.5026941299438477,-8.113325747454418,-1684.6361997504434
1.5958406925201416,-8.126642180450746,-1562.4301600208958
1.7048354148864746,-8.126642180450746,-1464.2288774171755
1.800767421722412,-8.106667530953896,-1385.6678508788889
1.894838809967041,-8.113325747454418,-1318.018077690409
2.0039424896240234,-8.113325747454418,-1252.5505549448706
2.097738265991211,-8.119983963953368,-1176.1717780181107
2.2069547176361084,-8.126642180450746,-1119.4332577359849
2.3017659187316895,-8.126642180450746,-1060.5124864153265
2.3959972858428955,-8.119983963953368,-1005.9562164340597
2.504835367202759,-8.126642180450746,-964.4934510910117
2.5995848178863525,-8.119983963953368,-923.030685609827
2.6935739517211914,-8.119983963953368,-885.9324216394482
2.8026158809661865,-8.119983963953368,-851.0164083869815
2.896080493927002,-8.119983963953368,-809.5536425171007
3.004831552505493,-8.119983963953368,-783.3666324189718
3.0983588695526123,-8.126642180450746,-754.9973714130441
3.1936686038970947,-8.119983963953368,-748.4506188633563
3.3022124767303467,-8.119983963953368,-770.2731273479175
3.3956563472747803,-8.119983963953368,-789.9133849489891
3.5055980682373047,-8.113325747454418,-805.1891408381348
3.5981597900390625,-8.119983963953368,-809.5536425171007
3.7074851989746094,-8.119983963953368,-805.1891408381348
3.802501916885376,-8.119983963953368,-798.6423883166502
3.897662401199341,-8.119983963953368,-805.1891408381348
4.006120204925537,-8.119983963953368,-818.2826458701841
4.100013017654419,-8.126642180450746,-813.9181441944494
4.193682432174683,-8.119983963953368,-768.0908765013095
4.302962303161621,-8.113325747454418,-730.9926120460094
4.3960161209106445,-8.119983963953368,-711.3523543447309
4.506059646606445,-8.126642180450746,-685.1653440236747
4.599648952484131,-8.113325747454418,-654.6138319056977
4.692402601242065,-8.119983963953368,-628.4268214524795
4.802128314971924,-8.119983963953368,-606.6043126942576
4.894795894622803,-8.119983963953368,-582.5995530102603
5.004786968231201,-8.119983963953368,-582.5995530102603
5.098314046859741,-8.106667530953896,-558.5947932735401
5.206993818283081,-8.113325747454418,-545.5012879402353
5.300337076187134,-8.119983963953368,-493.1272664476433
5.393697738647461,-8.126642180450746,-421.1129864729766
5.503766775131226,-8.126642180450746,-394.9259754499647
5.597211599349976,-8.119983963953368,-397.1082263710818
5.7072365283966064,-8.119983963953368,-418.9307355569194
5.8017637729644775,-8.119983963953368,-458.2112519760953
5.894788503646851,-8.119983963953368,-475.66925922628826
6.002757787704468,-8.119983963953368,-486.58051374300493
6.097117900848389,-8.119983963953368,-490.9450155465457
6.207528114318848,-8.119983963953368,-501.85627004755537
6.300071716308594,-8.119983963953368,-501.85627004755537
6.396165132522583,-8.119983963953368,-495.3095173482929
6.504789590835571,-8.119983963953368,-508.4030227427953
6.599663972854614,-8.119983963953368,-519.3142772259448
6.695850133895874,-8.133300396946554,-521.4965281212401
6.804790258407593,-8.119983963953368,-525.8610299104984
6.89694619178772,-8.119983963953368,-508.4030227427953
7.005350112915039,-8.126642180450746,-495.3095173482929
7.099535703659058,-8.119983963953368,-488.7627646449995
7.193011283874512,-8.126642180450746,-477.8515101305315
7.302498817443848,-8.119983963953368,-477.8515101305315
7.395988941192627,-8.126642180450746,-466.9402556048062
7.504464387893677,-8.119983963953368,-469.12250651085367
7.599396467208862,-8.113325747454418,-486.58051374300493
7.694108486175537,-8.133300396946554,-497.4917682484945
7.802453994750977,-8.119983963953368,-493.1272664476433
7.897003173828125,-8.113325747454418,-495.3095173482929
8.006592273712158,-8.119983963953368,-501.85627004755537
8.10056471824646,-8.119983963953368,-477.8515101305315
8.19572925567627,-8.119983963953368,-464.7580046983071
8.305551528930664,-8.106667530953896,-456.0290010677859
8.399602174758911,-8.113325747454418,-471.30475741644983
8.493011474609375,-8.126642180450746,-480.0337610343245
8.602327585220337,-8.113325747454418,-458.2112519760953
8.696009159088135,-8.126642180450746,-434.20649195970844
8.80435299873352,-8.126642180450746,-429.84199013262645
8.89829683303833,-8.126642180450746,-447.29999743001184
8.994377374649048,-8.126642180450746,-501.85627004755537
9.10322380065918,-8.126642180450746,-641.5203266867844
9.196868658065796,-8.119983963953368,-706.9878526287473
9.306316375732422,-8.113325747454418,-639.338075815471
9.40047550201416,-8.113325747454418,-532.4077825910589
9.493767499923706,-8.119983963953368,-582.5995530102603
9.603906869888306,-8.119983963953368,-648.067079298161
9.697389125823975,-8.126642180450746,-661.160584509403
9.807592153549194,-8.119983963953368,-634.97357407156
9.901955127716064,-8.119983963953368,-578.235051243881
9.996226072311401,-8.119983963953368,-567.3237968202914
10.104827404022217,-8.119983963953368,-552.0480406088676
10.198194742202759,-8.113325747454418,-532.4077825910589
10.307109832763672,-8.126642180450746,-556.4125423857554
10.400635480880737,-8.126642180450746,-562.9592950477927
10.493765115737915,-8.126642180450746,-558.5947932735401
10.60379934310913,-8.113325747454418,-499.6740191482485
10.697225332260132,-8.119983963953368,-473.4870083215946
10.806451320648193,-8.119983963953368,-504.03852094641513
10.900736570358276,-8.126642180450746,-558.5947932735401
10.99372911453247,-8.133300396946554,-584.7818038927963
11.103886365890503,-8.119983963953368,-580.4173021272885
11.197258234024048,-8.126642180450746,-595.6930582989506
11.306699991226196,-8.126642180450746,-578.235051243881
11.400765657424927,-8.126642180450746,-547.6835388302201
11.494791984558105,-8.126642180450746,-532.4077825910589
11.605753898620605,-8.119983963953368,-514.9497754340208
11.697713375091553,-8.133300396946554,-508.4030227427953
11.807502508163452,-8.119983963953368,-495.3095173482929
11.901119470596313,-8.119983963953368,-499.6740191482485
11.995561122894287,-8.126642180450746,-488.7627646449995
12.106163263320923,-8.119983963953368,-462.57575379135574
12.201390743255615,-8.106667530953896,-392.7437245283859
12.29567289352417,-8.113325747454418,-322.9116947922112
12.406124830245972,-8.126642180450746,-292.36018163129455
12.500507593154907,-8.119983963953368,-298.9069344593178
12.594523668289185,-8.119983963953368,-331.6406985354511
12.704517602920532,-8.119983963953368,-368.73896436045203
12.7985680103302,-8.113325747454418,-408.01948096975053
12.892412900924683,-8.119983963953368,-418.9307355569194
12.99975037574768,-8.126642180450746,-445.1177465194327
13.094151496887207,-8.119983963953368,-469.12250651085367
13.203229188919067,-8.113325747454418,-466.9402556048062
13.296051263809204,-8.126642180450746,-440.7532446969097
13.406052589416504,-8.126642180450746,-408.01948096975053
13.499699354171753,-8.119983963953368,-418.9307355569194
13.59365200996399,-8.119983963953368,-447.29999743001184
13.704039335250854,-8.119983963953368,-466.9402556048062
13.800468444824219,-8.126642180450746,-434.20649195970844
13.893627405166626,-8.119983963953368,-425.4774883037167
14.004494905471802,-8.119983963953368,-410.2017318881031
14.09669041633606,-8.126642180450746,-414.5662337234294
14.207238674163818,-8.119983963953368,-425.4774883037167
14.300715446472168,-8.126642180450746,-434.20649195970844
14.396013259887695,-8.119983963953368,-421.1129864729766
14.505562543869019,-8.126642180450746,-408.01948096975053
14.600420713424683,-8.126642180450746,-408.01948096975053
14.693161249160767,-8.113325747454418,-410.2017318881031
14.802302837371826,-8.119983963953368,-425.4774883037167
14.896009683609009,-8.126642180450746,-499.6740191482485
15.00607705116272,-8.119983963953368,-591.3285565377927
15.10054612159729,-8.119983963953368,-580.4173021272885
15.194100141525269,-8.119983963953368,-480.0337610343245
15.302764892578125,-8.126642180450746,-394.9259754499647
15.395772457122803,-8.119983963953368,-386.19697176087556
15.504652261734009,-8.119983963953368,-418.9307355569194
15.599163055419922,-8.119983963953368,-471.30475741644983
15.69233226776123,-8.119983963953368,-504.03852094641513
15.801533937454224,-8.119983963953368,-438.5709937849652
15.895993709564209,-8.119983963953368,-373.1034662133446
16.00434398651123,-8.126642180450746,-357.82770972007046
16.099229335784912,-8.113325747454418,-410.2017318881031
16.192461729049683,-8.119983963953368,-440.7532446969097
16.3012478351593,-8.119983963953368,-484.3982628405609
16.396028518676758,-8.126642180450746,-554.2302914975315
16.504850149154663,-8.126642180450746,-582.5995530102603
16.59913730621338,-8.119983963953368,-584.7818038927963
16.69346594810486,-8.119983963953368,-562.9592950477927
16.802990913391113,-8.126642180450746,-528.0432808044616
16.897903203964233,-8.119983963953368,-499.6740191482485
17.006439924240112,-8.126642180450746,-480.0337610343245
17.100622415542603,-8.119983963953368,-482.21601193766753
17.194106340408325,-8.106667530953896,-486.58051374300493
17.304311752319336,-8.126642180450746,-504.03852094641513
17.399207592010498,-8.119983963953368,-512.7675245373912
17.49350619316101,-8.119983963953368,-510.585273640316
17.60354971885681,-8.113325747454418,-506.2207718448284
17.696985960006714,-8.126642180450746,-506.2207718448284
17.792193174362183,-8.113325747454418,-523.6787790160912
17.90221071243286,-8.113325747454418,-534.5900334836933
17.99789571762085,-8.126642180450746,-534.5900334836933
18.10471749305725,-8.126642180450746,-525.8610299104984
18.19808077812195,-8.106667530953896,-530.2255316979818
18.306945323944092,-8.119983963953368,-532.4077825910589
18.401875972747803,-8.126642180450746,-530.2255316979818
18.4970064163208,-8.126642180450746,-530.2255316979818
18.607356309890747,-8.119983963953368,-532.4077825910589
18.701322555541992,-8.119983963953368,-519.3142772259448
18.79617142677307,-8.126642180450746,-532.4077825910589
18.90605092048645,-8.119983963953368,-473.4870083215946
19.00054359436035,-8.126642180450746,-381.83246991355384
19.09501624107361,-8.126642180450746,-109.05110067717904
19.204779863357544,-8.126642180450746,155.0012722020808
19.299530744552612,-8.119983963953368,750.7558292157418
19.39314031600952,-8.133300396946554,-807.3713916778204
19.503780603408813,-8.133300396946554,185.5527869179322
19.596784830093384,-8.113325747454418,488.8856889282474
19.7060546875,-8.119983963953368,399.41339295267585
19.80061101913452,-8.119983963953368,183.37053586328378
19.895231008529663,-8.119983963953368,1497.0857798718857
20.004801273345947,-8.119983963953368,-148.33161831628072
20.09991145133972,-8.126642180450746,-52.31257491113121
20.1936936378479,-8.119983963953368,-15.214307878236124
20.30415439605713,-8.126642180450746,196.4640421993184
20.39961338043213,-8.119983963953368,113.53850239914883
20.494619846343994,-8.126642180450746,10.97270423443386
20.604031562805176,-8.119983963953368,-61.04157889741983
20.699168920516968,-8.119983963953368,-89.4108417968012
20.793399333953857,-8.126642180450746,-10.84980586461765
20.90330481529236,-8.126642180450746,72.07573278844195
20.999268770217896,-8.119983963953368,89.53374102228588
21.093475818634033,-8.119983963953368,69.89348176158472
21.20193386077881,-8.126642180450746,100.4449961856258
21.297906637191772,-8.119983963953368,104.8094982546742
21.392536878585815,-8.119983963953368,54.61772458830767
21.501659154891968,-8.126642180450746,52.43547356565347
21.59559416770935,-8.133300396946554,508.5259491512639
21.704801559448242,-8.126642180450746,360.132873073358
21.798139810562134,-8.126642180450746,220.468803866294
21.892854690551758,-8.126642180450746,-21.761060894804924
22.004082441329956,-8.119983963953368,-161.4251241601759
22.098339319229126,-8.113325747454418,-196.3411396570838
22.193631649017334,-8.113325747454418,-397.1082263710818
22.302932262420654,-8.133300396946554,-560.7770441608859
22.39606523513794,-8.126642180450746,-486.58051374300493
22.50609278678894,-8.119983963953368,-410.2017318881031
22.599430084228516,-8.119983963953368,-360.0099606490794
22.695247650146484,-8.113325747454418,-272.71992312148495
22.80606722831726,-8.119983963953368,-235.62165694140745
22.900760173797607,-8.126642180450746,-220.34590023845539
22.996130228042603,-8.126642180450746,-148.33161831628072
23.107511281967163,-8.126642180450746,-152.6961202662268
23.202689170837402,-8.106667530953896,-185.42988482781738
23.294848203659058,-8.119983963953368,-52.31257491113121
23.404831171035767,-8.119983963953368,78.62248587217454
23.4995698928833,-8.119983963953368,56.79997561148632
23.592365264892578,-8.119983963953368,240.10906346124372
23.702120304107666,-8.126642180450746,-26.12556290328199
23.795536279678345,-8.119983963953368,-104.68659870728021
23.90439748764038,-8.126642180450746,-392.7437245283859
23.998347759246826,-8.126642180450746,-154.87837124045657
24.106961965560913,-8.126642180450746,106.99174928999511
24.202574968338013,-8.126642180450746,126.63200863184103
24.296288013458252,-8.126642180450746,67.71123073525418
24.40482521057129,-8.126642180450746,85.16923896065614
24.500364780426025,-8.119983963953368,137.5432638404417
24.59498167037964,-8.119983963953368,165.91252744558832
24.705778121948242,-8.119983963953368,211.73979961611585
24.801422834396362,-8.126642180450746,76.44023484373639
24.895920038223267,-8.119983963953368,32.795214385308014
25.004783868789673,-8.119983963953368,-19.57880988979601
25.09830927848816,-8.126642180450746,-65.40608088751384
25.192497968673706,-8.126642180450746,10.97270423443386
25.302908897399902,-8.119983963953368,-15.214307878236124
25.396693229675293,-8.126642180450746,69.89348176158472
25.505796909332275,-8.119983963953368,100.4449961856258
25.60203242301941,-8.119983963953368,117.90300447457966
25.696982383728027,-8.126642180450746,148.45451906243758
25.80677628517151,-8.133300396946554,196.4640421993184
25.901771545410156,-8.119983963953368,227.01555705967363
25.99600887298584,-8.119983963953368,96.08049411869992
26.106314420700073,-8.113325747454418,67.71123073525418
26.200555086135864,-8.126642180450746,111.35625136223224
26.29507803916931,-8.126642180450746,-13.032056871684418
26.406829357147217,-8.126642180450746,19.701708288547774
26.50212812423706,-8.126642180450746,-229.0749040716235
26.595959186553955,-8.126642180450746,-558.5947932735401
26.705854654312134,-8.113325747454418,-580.4173021272885
26.799388647079468,-8.126642180450746,-691.7120966096081
26.894346475601196,-8.126642180450746,-556.4125423857554
27.00390863418579,-8.126642180450746,-519.3142772259448
27.09835147857666,-8.126642180450746,-595.6930582989506
27.19211173057556,-8.133300396946554,-652.4315810369447
27.30300784111023,-8.126642180450746,-534.5900334836933
27.39699411392212,-8.119983963953368,-322.9116947922112
27.49218511581421,-8.126642180450746,-163.60737513242663
27.601048231124878,-8.126642180450746,-183.2476338604925
27.69613528251648,-8.126642180450746,-202.88789254876838
27.80604910850525,-8.126642180450746,-176.7008809555692
27.899688720703125,-8.126642180450746,-117.78010461096011
27.993696212768555,-8.133300396946554,-187.6121357946513
28.10436248779297,-8.113325747454418,6.608202210487442
28.197991371154785,-8.126642180450746,-19.57880988979601
28.307355165481567,-8.126642180450746,-272.71992312148495
28.40178680419922,-8.126642180450746,-355.64545879059415
28.496042251586914,-8.126642180450746,-360.0099606490794
28.604793071746826,-8.126642180450746,-375.2857171390935
28.69902777671814,-8.126642180450746,-325.09394572872816
28.794718742370605,-8.119983963953368,-425.4774883037167
28.90596890449524,-8.133300396946554,-436.38874287256476
29.000477075576782,-8.126642180450746,-429.84199013262645
29.095263957977295,-8.133300396946554,-202.88789254876838
29.206923961639404,-8.126642180450746,-30.49006490970673
29.299614667892456,-8.119983963953368,-2.1208018311964665
29.394745588302612,-8.126642180450746,139.725514883768
29.504436492919922,-8.119983963953368,347.0393664878121
29.59962773323059,-8.126642180450746,488.8856889282474
29.692437887191772,-8.119983963953368,375.40863078228654
29.80329418182373,-8.119983963953368,379.7731329899529
29.897804021835327,-8.119983963953368,323.03460446708544
29.992305278778076,-8.119983963953368,301.2120935981303
30.102097988128662,-8.126642180450746,312.1233490256069
30.19572162628174,-8.113325747454418,440.87616413756854
30.305782556533813,-8.126642180450746,440.87616413756854
30.40056586265564,-8.126642180450746,314.30560011278124
30.493892192840576,-8.133300396946554,209.5575485549374
30.603110551834106,-8.133300396946554,109.17400032584786
30.69763946533203,-8.133300396946554,643.8255208810979
30.806803226470947,-8.119983963953368,355.76837087591224
30.90241289138794,-8.113325747454418,399.41339295267585
30.997028350830078,-8.119983963953368,333.945859922604
31.107686758041382,-8.126642180450746,353.58611977803866
31.201653957366943,-8.126642180450746,299.029842514312
31.29616904258728,-8.126642180450746,292.483089266205
31.404785633087158,-8.126642180450746,28.43071235097268
31.498379707336426,-8.126642180450746,87.35148999120666
31.59217381477356,-8.113325747454418,43.706469480273135
31.70212197303772,-8.119983963953368,63.346728684170685
31.795527696609497,-8.133300396946554,-152.6961202662268
31.905739784240723,-8.126642180450746,-104.68659870728021
32.000731468200684,-8.133300396946554,-176.7008809555692
32.096033573150635,-8.133300396946554,-163.60737513242663
32.20608687400818,-8.126642180450746,-213.79914735847666
32.300453662872314,-8.119983963953368,-261.80866837706907
32.393401861190796,-8.119983963953368,-263.99091932691186
32.50324988365173,-8.126642180450746,-285.8134287989869
32.59686040878296,-8.113325747454418,-277.08442501589764
32.70605206489563,-8.133300396946554,-290.1779306876686
32.799614906311035,-8.133300396946554,-294.54243257444466
32.892420291900635,-8.119983963953368,-305.45368728306454
33.002814054489136,-8.113325747454418,-377.4679680643778
33.09623456001282,-8.119983963953368,-405.837230050938
33.20701718330383,-8.126642180450746,-381.83246991355384
33.302671670913696,-8.119983963953368,-368.73896436045203
33.3961296081543,-8.126642180450746,-405.837230050938
33.50579810142517,-8.133300396946554,-405.837230050938
33.59954524040222,-8.119983963953368,-381.83246991355384
33.693652391433716,-8.119983963953368,-401.4727282119317
33.802767276763916,-8.119983963953368,-414.5662337234294
33.89768028259277,-8.119983963953368,-403.65497913166513
33.99242448806763,-8.133300396946554,-399.2904772917374
34.10247778892517,-8.119983963953368,-412.38398280599586
34.196038484573364,-8.126642180450746,-401.4727282119317
34.30430316925049,-8.126642180450746,-394.9259754499647
34.39953851699829,-8.113325747454418,-421.1129864729766
34.49365186691284,-8.126642180450746,-460.3935028839519
34.60478186607361,-8.133300396946554,-482.21601193766753
34.69949126243591,-8.126642180450746,-460.3935028839519
34.794803619384766,-8.126642180450746,-436.38874287256476
34.90448045730591,-8.139958613440792,-425.4774883037167
34.99740743637085,-8.126642180450746,-438.5709937849652
35.10685729980469,-8.126642180450746,-453.8467501590233
35.20181918144226,-8.126642180450746,-451.66449924980685
35.296971797943115,-8.119983963953368,-464.7580046983071
35.4072470664978,-8.119983963953368,-471.30475741644983
35.501728534698486,-8.126642180450746,-484.3982628405609
35.59603238105774,-8.126642180450746,-493.1272664476433
35.70603108406067,-8.126642180450746,-484.3982628405609
35.7993848323822,-8.119983963953368,-458.2112519760953
35.89356088638306,-8.126642180450746,-458.2112519760953
36.00481057167053,-8.126642180450746,-460.3935028839519
36.09986090660095,-8.126642180450746,-469.12250651085367
36.193814516067505,-8.133300396946554,-488.7627646449995
36.302685260772705,-8.126642180450746,-488.7627646449995
36.396106243133545,-8.119983963953368,-488.7627646449995
36.50652623176575,-8.133300396946554,-482.21601193766753
36.600685119628906,-8.126642180450746,-475.66925922628826
36.69532346725464,-8.126642180450746,-460.3935028839519
36.806456327438354,-8.119983963953368,-462.57575379135574
36.90156579017639,-8.126642180450746,-460.3935028839519
36.99569272994995,-8.133300396946554,-451.66449924980685
37.10454297065735,-8.126642180450746,-453.8467501590233
37.1981086730957,-8.126642180450746,-473.4870083215946
37.29243326187134,-8.133300396946554,-464.7580046983071
37.40413689613342,-8.119983963953368,-460.3935028839519
37.498371839523315,-8.126642180450746,-477.8515101305315
37.6067841053009,-8.133300396946554,-486.58051374300493
37.70061159133911,-8.126642180450746,-517.1320263302055
37.793701171875,-8.126642180450746,-534.5900334836933
37.90374946594238,-8.133300396946554,-521.4965281212401
37.99831175804138,-8.126642180450746,-512.7675245373912
38.09281802177429,-8.119983963953368,-501.85627004755537
38.202566623687744,-8.119983963953368,-497.4917682484945
38.29659461975098,-8.126642180450746,-512.7675245373912
38.40672564506531,-8.133300396946554,-519.3142772259448
38.50076770782471,-8.133300396946554,-490.9450155465457
38.596073389053345,-8.133300396946554,-469.12250651085367
38.7058162689209,-8.126642180450746,-456.0290010677859
38.799593448638916,-8.126642180450746,-471.30475741644983
38.893569231033325,-8.119983963953368,-504.03852094641513
39.004794120788574,-8.119983963953368,-508.4030227427953
39.099552154541016,-8.133300396946554,-499.6740191482485
39.19486594200134,-8.126642180450746,-460.3935028839519
39.30481743812561,-8.119983963953368,-466.9402556048062
39.399466037750244,-8.126642180450746,-486.58051374300493
39.49361848831177,-8.126642180450746,-449.4822483401365
39.60393953323364,-8.126642180450746,-368.73896436045203
39.69802641868591,-8.126642180450746,-360.0099606490794
39.793641328811646,-8.126642180450746,-355.64545879059415
39.90367650985718,-8.126642180450746,-342.5519532039146
39.999541997909546,-8.119983963953368,-377.4679680643778
40.09457325935364,-8.119983963953368,-388.37922268384153
40.20478892326355,-8.126642180450746,-377.4679680643778
40.29955983161926,-8.113325747454418,-368.73896436045203
40.39382290840149,-8.133300396946554,-373.1034662133446
40.50479984283447,-8.133300396946554,-349.09870599936136
40.599435567855835,-8.133300396946554,-342.5519532039146
40.69217586517334,-8.126642180450746,-366.5567134333079
40.80370473861694,-8.133300396946554,-390.561473606345
40.89867615699768,-8.119983963953368,-405.837230050938
40.99377489089966,-8.126642180450746,-412.38398280599586
41.10279059410095,-8.126642180450746,-403.65497913166513
41.195897817611694,-8.126642180450746,-401.4727282119317
41.30613923072815,-8.133300396946554,-410.2017318881031
41.40154409408569,-8.119983963953368,-405.837230050938
41.49629855155945,-8.126642180450746,-408.01948096975053
41.60683465003967,-8.126642180450746,-405.837230050938
41.70188856124878,-8.133300396946554,-414.5662337234294
41.794788122177124,-8.133300396946554,-416.74848464040383
41.903587102890015,-8.126642180450746,-414.5662337234294
41.99737477302551,-8.119983963953368,-416.74848464040383
42.106645584106445,-8.133300396946554,-418.9307355569194
42.200002908706665,-8.126642180450746,-432.0242410463958
42.29524636268616,-8.126642180450746,-436.38874287256476
42.4059317111969,-8.133300396946554,-442.9354956083988
42.5003936290741,-8.119983963953368,-447.29999743001184
42.596009969711304,-8.126642180450746,-445.1177465194327
42.70698142051697,-8.119983963953368,-447.29999743001184
42.80159544944763,-8.126642180450746,-438.5709937849652
42.89603614807129,-8.126642180450746,-438.5709937849652
43.006009578704834,-8.119983963953368,-438.5709937849652
43.09790825843811,-8.133300396946554,-445.1177465194327
43.193055868148804,-8.133300396946554,-434.20649195970844
43.304356813430786,-8.133300396946554,-440.7532446969097
43.39937210083008,-8.119983963953368,-451.66449924980685
43.495429039001465,-8.126642180450746,-458.2112519760953
43.604838609695435,-8.126642180450746,-458.2112519760953
43.69913911819458,-8.133300396946554,-466.9402556048062
43.79239630699158,-8.133300396946554,-464.7580046983071
43.901695728302,-8.133300396946554,-490.9450155465457
43.99480581283569,-8.126642180450746,-523.6787790160912
44.10478854179382,-8.119983963953368,-534.5900334836933
44.197691440582275,-8.119983963953368,-514.9497754340208
44.30798363685608,-8.126642180450746,-495.3095173482929
44.401859998703,-8.133300396946554,-480.0337610343245
44.4947772026062,-8.126642180450746,-471.30475741644983
44.60191535949707,-8.126642180450746,-471.30475741644983
44.695101737976074,-8.126642180450746,-484.3982628405609
44.80581068992615,-8.119983963953368,-482.21601193766753
44.900789976119995,-8.126642180450746,-480.0337610343245
44.9944703578949,-8.119983963953368,-480.0337610343245
45.1053261756897,-8.133300396946554,-480.0337610343245
45.19915413856506,-8.126642180450746,-466.9402556048062
45.294429540634155,-8.133300396946554,-462.57575379135574
45.40276336669922,-8.126642180450746,-451.66449924980685
45.49705123901367,-8.133300396946554,-445.1177465194327
45.606101512908936,-8.119983963953368,-440.7532446969097
45.69823718070984,-8.139958613440792,-434.20649195970844
45.806981563568115,-8.126642180450746,-438.5709937849652
45.90234708786011,-8.133300396946554,-445.1177465194327
45.996968269348145,-8.133300396946554,-453.8467501590233
46.108070373535156,-8.126642180450746,-462.57575379135574
46.20225739479065,-8.126642180450746,-471.30475741644983
46.29597473144531,-8.119983963953368,-477.8515101305315
46.405426025390625,-8.126642180450746,-471.30475741644983
46.499476194381714,-8.126642180450746,-477.8515101305315
46.59359645843506,-8.126642180450746,-471.30475741644983
46.70298504829407,-8.119983963953368,-464.7580046983071
46.796958208084106,-8.133300396946554,-458.2112519760953
46.907005310058594,-8.133300396946554,-456.0290010677859
47.0009024143219,-8.133300396946554,-451.66449924980685
47.09527087211609,-8.133300396946554,-458.2112519760953
47.20607948303223,-8.126642180450746,-471.30475741644983
47.3014190196991,-8.119983963953368,-475.66925922628826
47.39495515823364,-8.126642180450746,-486.58051374300493
47.50668525695801,-8.126642180450746,-480.0337610343245
47.600744009017944,-8.126642180450746,-473.4870083215946
47.69452118873596,-8.133300396946554,-473.4870083215946
47.80479598045349,-8.126642180450746,-464.7580046983071
47.89979577064514,-8.119983963953368,-462.57575379135574
47.99332118034363,-8.119983963953368,-453.8467501590233
48.101911306381226,-8.126642180450746,-447.29999743001184
48.19658184051514,-8.133300396946554,-456.0290010677859
48.30605602264404,-8.126642180450746,-449.4822483401365
48.40141487121582,-8.133300396946554,-451.66449924980685
48.494810342788696,-8.119983963953368,-464.7580046983071
48.6049964427948,-8.126642180450746,-473.4870083215946
48.69913196563721,-8.126642180450746,-486.58051374300493
48.793521881103516,-8.126642180450746,-482.21601193766753
48.90195178985596,-8.119983963953368,-495.3095173482929
48.995999574661255,-8.126642180450746,-484.3982628405609
49.10572624206543,-8.126642180450746,-480.0337610343245
49.19937229156494,-8.126642180450746,-473.4870083215946
49.29439043998718,-8.126642180450746,-471.30475741644983
49.40482306480408,-8.133300396946554,-466.9402556048062
49.49959087371826,-8.126642180450746,-477.8515101305315
49.59436559677124,-8.126642180450746,-484.3982628405609
49.70352745056152,-8.126642180450746,-486.58051374300493
49.79728174209595,-8.133300396946554,-475.66925922628826
49.89200520515442,-8.119983963953368,-471.30475741644983
50.003113746643066,-8.119983963953368,-477.8515101305315
50.09797668457031,-8.133300396946554,-475.66925922628826
50.192442893981934,-8.126642180450746,-477.8515101305315
50.30165457725525,-8.126642180450746,-477.8515101305315
50.39484977722168,-8.126642180450746,-473.4870083215946
50.50477743148804,-8.126642180450746,-471.30475741644983
50.59941482543945,-8.126642180450746,-473.4870083215946
50.695308208465576,-8.126642180450746,-482.21601193766753
50.80603742599487,-8.126642180450746,-469.12250651085367
